"﻿""Geslacht""","""Leeftijd""","""Soort opname""","""Diagnose""","""Perioden""","""Regio's""","""Opnamen per 10 000 inwoners (per 10 000 inwoners)"""
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Menterwolde""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Meppel""","6035,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Middelburg (Z.)""","6859,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Delfland""","8456,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Drenthe""","7974,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Midden-Groningen""","7995,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Mill en Sint Hubert""","9749,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Millingen aan de Rijn""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Moerdijk""","7813,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Molenlanden""","7468,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Molenwaard""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Montferland""","9252,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Montfoort""","8939,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Mook en Middelaar""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Muiden""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Naarden""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Neder-Betuwe""",6954
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nederlek""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nederweert""",10847
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Neerijnen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nieuwegein""","9142,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nieuwkoop""","6953,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nijkerk""","7359,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nijmegen""",8368
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nissewaard""",8444
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noardeast-Fryslân""","6492,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noord-Beveland""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordenveld""","8862,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordoostpolder""","8039,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordwijk""","7696,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Noordwijkerhout""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuenen, Gerwen en Nederwetten""","8900,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nunspeet""","9059,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuth""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oegstgeest""","5416,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oirschot""",7755
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oisterwijk""","7912,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldambt""","9133,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldebroek""",5931
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldenzaal""","6641,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Olst-Wijhe""","9790,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ommen""","4253,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Onderbanken""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oost Gelre""","7844,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oosterhout""","6595,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ooststellingwerf""",7818
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oostzaan""","6511,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opmeer""","7142,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opsterland""","8674,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oss""","9193,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oud-Beijerland""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oude IJsselstreek""",8500
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouder-Amstel""","7697,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouderkerk""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oudewater""","8889,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Overbetuwe""","9636,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Papendrecht""","7925,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Peel en Maas""",9218
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pekela""","9599,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pijnacker-Nootdorp""","9218,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Purmerend""","7774,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Putten""","8925,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Raalte""","6545,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reimerswaal""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renkum""","8939,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renswoude""","6153,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reusel-De Mierden""",9855
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rheden""","8424,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rhenen""","7033,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ridderkerk""","8234,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwaarden""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwoude""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijssen-Holten""","7474,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijswijk (ZH.)""","8586,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roerdalen""","8143,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roermond""","9557,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Ronde Venen""","7437,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roosendaal""","8080,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rotterdam""","8525,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rozendaal""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rucphen""",6988
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schagen""","6653,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schermer""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Scherpenzeel""","5652,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiedam""","7700,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiermonnikoog""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schijndel""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schinnen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schoonhoven""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schouwen-Duiveland""","6942,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Simpelveld""","9545,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint Anthonis""",8609
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Michielsgestel""",6596
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Oedenrode""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sittard-Geleen""","9175,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Skarsterlân""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sliedrecht""","6139,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Slochteren""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sluis""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Smallingerland""","9724,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Soest""","7821,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Someren""","8877,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Son en Breugel""","8192,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Spijkenisse""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stadskanaal""","9644,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Staphorst""","5407,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stede Broec""","7242,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenbergen""","8449,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenwijkerland""","7431,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stein (L.)""","7187,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stichtse Vecht""","7863,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Strijen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Súdwest-Fryslân""","7950,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terneuzen""","7440,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terschelling""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Texel""","6530,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Teylingen""","6668,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tholen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tiel""","10354,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tilburg""","8216,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tubbergen""","6869,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Twenterand""","7441,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tynaarlo""","6987,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tytsjerksteradiel""","7696,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ubbergen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uden""","9301,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uitgeest""","6328,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uithoorn""","7180,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Urk""","7624,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Utrecht (gemeente)""","7676,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Utrechtse Heuvelrug""","8081,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vaals""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Valkenburg aan de Geul""","7843,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Valkenswaard""","9024,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veendam""","8037,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veenendaal""",6790
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veere""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veghel""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veldhoven""",9070
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Velsen""","8290,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Venlo""","9394,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Venray""","8510,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vianen""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vijfheerenlanden""","8084,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlaardingen""","8073,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlagtwedde""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlieland""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlissingen""","8098,5"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlist""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voerendaal""","9481,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voorschoten""","6748,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voorst""","7021,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vught""","7724,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waadhoeke""","6846,9"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waalre""","8172,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waalwijk""",8262
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waddinxveen""","7165,8"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wageningen""","7069,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wassenaar""","6051,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waterland""","7304,6"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weert""","10803,7"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weesp""","6172,3"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Werkendam""",
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""West Betuwe""","8372,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""West Maas en Waal""","10041,2"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerkwartier""","7702,4"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerveld""","7627,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westervoort""","9041,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerwolde""",10266
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westland""","8106,1"
"""Mannen""","""0 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weststellingwerf""","10141,5"
