Subject,Predicate,Object
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",4.916734902763562
Aalburg,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",4.916734902763562
Aalburg,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,41522.75675675676
Aalburg,hasPopulationGrowth-avg-percentage-2019Until2021,0.6411351351351351
Aalburg,hasPopulationSize-avg-2019Until2021,41522.75675675676
Aalburg,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-0.9548387096774192
Aalburg,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,8.937903225806453
Aalburg,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,9.887096774193548
Aalburg,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,5.398918918918919
Aalburg,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,5.982162162162164
Aalburg,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.47189189189189
Aalburg,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,22.16864864864864
Aalburg,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,29.609189189189195
Aalburg,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,4.9859459459459465
Aalburg,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,16.52054054054054
Aalburg,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,5.203243243243243
Aalburg,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.655675675675676
Aalburg,hasRelativePopulationGrowth-avg-x1000-2019Until2021,6.183870967741935
Aalburg,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,285.4148936170213
Aalburg,hasTotalDemographicPressure-avg-percentage-2019Until2021,74.84648648648648
Aalsmeer,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",16.133333333333333
Aalsmeer,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",11.5
Aalsmeer,"donorRegisterValues-avg-x1000-2019Until2021,total",27.599999999999998
Aalsmeer,"hasAdmissions-x1000-2019,Men,0-years",42.0
Aalsmeer,"hasAdmissions-x1000-2019,Men,1-20-years",40.0
Aalsmeer,"hasAdmissions-x1000-2019,Men,20-45-years",70.0
Aalsmeer,"hasAdmissions-x1000-2019,Men,45-65-years",41.0
Aalsmeer,"hasAdmissions-x1000-2019,Men,65-80-years",220.0
Aalsmeer,"hasAdmissions-x1000-2019,Men,80-years-or-older",536.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,0-years",781.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,1-20-years",69.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,20-45-years",27.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,45-65-years",635.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,65-80-years",26.0
Aalsmeer,"hasAdmissions-x1000-2019,Women,80-years-or-older",206.0
Aalsmeer,hasBirthSurplus-avg-2019Until2021,23.148550724637683
Aalsmeer,hasDeceased-avg-2019Until2021,261.6666666666667
Aalsmeer,hasDepartureToAnotherMunicipality-avg-2019Until2021,1389.6666666666667
Aalsmeer,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,66.33333333333333
Aalsmeer,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,20.0
Aalsmeer,hasDistanceToGPPractice-avg-km-2019Until2021,0.9333333333333332
Aalsmeer,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,8.816304347826089
Aalsmeer,hasDistanceToHospital-avg-km-2019Until2021,9.017028985507247
Aalsmeer,hasExternalCausesOfDeath-avg-2019Until2021,22.268115942028984
Aalsmeer,hasGraduatesOfDoctorate-avg-2019Until2021,120.98550724637681
Aalsmeer,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,167.28985507246378
Aalsmeer,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,400.3333333333333
Aalsmeer,hasGraduatesOfSecondaryEducation-avg-2019Until2021,563.5217391304348
Aalsmeer,hasGreenDemographicPressure-avg-percentage-2019Until2021,42.23333333333333
Aalsmeer,hasGreyDemographicPressure-avg-percentage-2019Until2021,32.4
Aalsmeer,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,3.2488888888888887
Aalsmeer,hasJobsInCommercialService-avg-percentage-2019Until2021,66.09420289855073
Aalsmeer,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,13.32067510548523
Aalsmeer,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,19.257575757575758
Aalsmeer,hasLiveBornChildren-avg-2019Until2021,277.0
Aalsmeer,hasNewFormations-avg-2018Until2020,82.0
Aalsmeer,hasNewFormations-avg-2019Until2021,101.84057971014492
Aalsmeer,hasNumberOfBirth-avg-2019Until2021,379.554347826087
Aalsmeer,hasNumberOfCardiovascularDisease-avg-2019Until2021,82.81159420289855
Aalsmeer,hasNumberOfDeath-avg-2019Until2021,356.4057971014493
Aalsmeer,hasNumberOfDivorced-2021,2135.0
Aalsmeer,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,4.468478260869565
Aalsmeer,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,6.382971014492754
Aalsmeer,hasNumberOfMarried-2021,13039.0
Aalsmeer,hasNumberOfMen-2021,15913.0
Aalsmeer,hasNumberOfMen-avg,15807.333333333334
Aalsmeer,hasNumberOfMen-avg-2019Until2021,15807.333333333334
Aalsmeer,hasNumberOfMenInAgeGroup-20-65-avg,9095.0
Aalsmeer,hasNumberOfMenInAgeGroup-65-75-avg,1586.6666666666667
Aalsmeer,hasNumberOfMenInAgeGroup-75-85-avg,919.0
Aalsmeer,hasNumberOfMenInAgeGroup-85-and-older-avg,251.66666666666666
Aalsmeer,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,3955.0
Aalsmeer,hasNumberOfMinorities-avg,1496.6666666666667
Aalsmeer,hasNumberOfPeopleInAgeGroup-0-15-2021,5446.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,2217.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,2124.6666666666665
Aalsmeer,hasNumberOfPeopleInAgeGroup-15-25-2021,3844.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,1633.6666666666667
Aalsmeer,hasNumberOfPeopleInAgeGroup-25-45-2021,7069.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,7071.666666666667
Aalsmeer,hasNumberOfPeopleInAgeGroup-45-65-2021,9639.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,9536.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,1915.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,4399.666666666667
Aalsmeer,hasNumberOfPeopleInAgeGroup-65-and-older-2021,5993.0
Aalsmeer,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,1512.0
Aalsmeer,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,1449.6666666666667
Aalsmeer,hasNumberOfResidentsInCareInstitutions-avg,353.3333333333333
Aalsmeer,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,24.318840579710145
Aalsmeer,hasNumberOfUnmarried-2021,15317.0
Aalsmeer,hasNumberOfWidowed-2021,1500.0
Aalsmeer,hasNumberOfWomen-2021,16078.0
Aalsmeer,hasNumberOfWomen-avg,16052.0
Aalsmeer,hasNumberOfWomen-avg-2019Until2021,16052.0
Aalsmeer,hasNumberOfWomenInAgeGroup-20-65-avg,9146.333333333334
Aalsmeer,hasNumberOfWomenInAgeGroup-65-75-avg,1608.3333333333333
Aalsmeer,hasNumberOfWomenInAgeGroup-75-85-avg,1058.6666666666667
Aalsmeer,hasNumberOfWomenInAgeGroup-85-and-older-avg,487.3333333333333
Aalsmeer,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,3751.3333333333335
Aalsmeer,hasOtherCausesOfDeath-avg-2019Until2021,125.16666666666667
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",4.75
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",3.5999999999999996
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",5.15
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",6.391919889502763
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",6.25
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",0.6
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",5.699999999999999
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",2.55
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",6.941919889502762
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",1.6
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",7.0
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",5.2
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",3.95
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",7.7
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",7.199999999999999
Aalsmeer,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",1.15
Aalsmeer,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,31859.333333333332
Aalsmeer,hasPopulationDensityPerSquareKm-2021,1590.0
Aalsmeer,hasPopulationGrowth-avg-percentage-2019Until2021,0.7466666666666666
Aalsmeer,hasPopulationSize-2021,31991.0
Aalsmeer,hasPopulationSize-avg-2019Until2021,31859.333333333332
Aalsmeer,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-0.5365942028985508
Aalsmeer,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,8.309057971014493
Aalsmeer,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,8.844927536231884
Aalsmeer,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,6.966666666666666
Aalsmeer,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,6.633333333333333
Aalsmeer,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.1000000000000005
Aalsmeer,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,22.2
Aalsmeer,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,29.933333333333334
Aalsmeer,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,6.033333333333334
Aalsmeer,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,13.800000000000002
Aalsmeer,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,4.733333333333333
Aalsmeer,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.533333333333334
Aalsmeer,hasRelativePopulationGrowth-avg-x1000-2019Until2021,5.030434782608695
Aalsmeer,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,275.3333333333333
Aalsmeer,hasTotalDemographicPressure-avg-percentage-2019Until2021,74.63333333333333
Aalten,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",14.733333333333334
Aalten,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",9.133333333333335
Aalten,"donorRegisterValues-avg-x1000-2019Until2021,total",23.833333333333332
Aalten,"hasAdmissions-x1000-2019,Men,0-years",558.0
Aalten,"hasAdmissions-x1000-2019,Men,1-20-years",72.0
Aalten,"hasAdmissions-x1000-2019,Men,20-45-years",1.0
Aalten,"hasAdmissions-x1000-2019,Men,45-65-years",918.0
Aalten,"hasAdmissions-x1000-2019,Men,65-80-years",77.0
Aalten,"hasAdmissions-x1000-2019,Men,80-years-or-older",943.0
Aalten,"hasAdmissions-x1000-2019,Women,0-years",842.0
Aalten,"hasAdmissions-x1000-2019,Women,1-20-years",60.0
Aalten,"hasAdmissions-x1000-2019,Women,20-45-years",611.0
Aalten,"hasAdmissions-x1000-2019,Women,45-65-years",323.0
Aalten,"hasAdmissions-x1000-2019,Women,65-80-years",396.0
Aalten,"hasAdmissions-x1000-2019,Women,80-years-or-older",234.0
Aalten,hasBirthSurplus-avg-2019Until2021,-19.323529411764707
Aalten,hasDeceased-avg-2019Until2021,285.0
Aalten,hasDepartureToAnotherMunicipality-avg-2019Until2021,728.3333333333334
Aalten,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,74.33333333333333
Aalten,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,22.666666666666668
Aalten,hasDistanceToGPPractice-avg-km-2019Until2021,1.334313725490196
Aalten,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,12.637254901960786
Aalten,hasDistanceToHospital-avg-km-2019Until2021,13.03529411764706
Aalten,hasExternalCausesOfDeath-avg-2019Until2021,15.127450980392156
Aalten,hasGraduatesOfDoctorate-avg-2019Until2021,57.28104575163399
Aalten,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,134.66666666666666
Aalten,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,343.34640522875816
Aalten,hasGraduatesOfSecondaryEducation-avg-2019Until2021,433.5947712418301
Aalten,hasGreenDemographicPressure-avg-percentage-2019Until2021,39.13333333333333
Aalten,hasGreyDemographicPressure-avg-percentage-2019Until2021,40.4
Aalten,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,2.687074829931973
Aalten,hasJobsInCommercialService-avg-percentage-2019Until2021,41.52614379084967
Aalten,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,25.112244897959187
Aalten,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,31.013071895424833
Aalten,hasLiveBornChildren-avg-2019Until2021,250.33333333333334
Aalten,hasNewFormations-avg-2018Until2020,82.33333333333333
Aalten,hasNewFormations-avg-2019Until2021,95.27124183006536
Aalten,hasNumberOfBirth-avg-2019Until2021,293.13398692810455
Aalten,hasNumberOfCardiovascularDisease-avg-2019Until2021,77.41503267973856
Aalten,hasNumberOfDeath-avg-2019Until2021,312.4575163398693
Aalten,hasNumberOfDivorced-2021,1542.0
Aalten,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,2.9267973856209153
Aalten,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,1.1287581699346405
Aalten,hasNumberOfMarried-2021,11757.0
Aalten,hasNumberOfMen-2021,13655.0
Aalten,hasNumberOfMen-avg,13621.0
Aalten,hasNumberOfMen-avg-2019Until2021,13621.0
Aalten,hasNumberOfMenInAgeGroup-20-65-avg,7718.0
Aalten,hasNumberOfMenInAgeGroup-65-75-avg,1698.3333333333333
Aalten,hasNumberOfMenInAgeGroup-75-85-avg,930.6666666666666
Aalten,hasNumberOfMenInAgeGroup-85-and-older-avg,201.66666666666666
Aalten,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,3072.3333333333335
Aalten,hasNumberOfMinorities-avg,576.6666666666666
Aalten,hasNumberOfPeopleInAgeGroup-0-15-2021,4203.0
Aalten,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,1663.3333333333333
Aalten,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,1667.3333333333333
Aalten,hasNumberOfPeopleInAgeGroup-15-25-2021,3011.0
Aalten,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,1364.0
Aalten,hasNumberOfPeopleInAgeGroup-25-45-2021,5465.0
Aalten,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,5439.333333333333
Aalten,hasNumberOfPeopleInAgeGroup-45-65-2021,8244.0
Aalten,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,8284.333333333334
Aalten,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,1366.0
Aalten,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,4619.0
Aalten,hasNumberOfPeopleInAgeGroup-65-and-older-2021,6197.0
Aalten,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,1472.0
Aalten,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,1208.6666666666667
Aalten,hasNumberOfResidentsInCareInstitutions-avg,466.6666666666667
Aalten,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,25.49673202614379
Aalten,hasNumberOfUnmarried-2021,12154.0
Aalten,hasNumberOfWidowed-2021,1667.0
Aalten,hasNumberOfWomen-2021,13465.0
Aalten,hasNumberOfWomen-avg,13463.0
Aalten,hasNumberOfWomen-avg-2019Until2021,13463.0
Aalten,hasNumberOfWomenInAgeGroup-20-65-avg,7369.666666666667
Aalten,hasNumberOfWomenInAgeGroup-65-75-avg,1735.3333333333333
Aalten,hasNumberOfWomenInAgeGroup-75-85-avg,1051.3333333333333
Aalten,hasNumberOfWomenInAgeGroup-85-and-older-avg,473.6666666666667
Aalten,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,2833.0
Aalten,hasOtherCausesOfDeath-avg-2019Until2021,99.1470588235294
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",6.75
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",3.3499999999999996
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",2.3
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",4.35
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",7.85
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",6.050000000000001
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",5.2
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",0.9
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",1.85
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",7.300000000000001
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",4.05
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",3.95
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",5.35
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",6.95
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",5.65
Aalten,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",8.55
Aalten,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,27084.0
Aalten,hasPopulationDensityPerSquareKm-2021,281.0
Aalten,hasPopulationGrowth-avg-percentage-2019Until2021,0.11333333333333333
Aalten,hasPopulationSize-2021,27120.0
Aalten,hasPopulationSize-avg-2019Until2021,27084.0
Aalten,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-0.8522875816993465
Aalten,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,9.145424836601308
Aalten,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,10.0
Aalten,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,6.133333333333333
Aalten,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,6.133333333333333
Aalten,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.033333333333333
Aalten,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,20.099999999999998
Aalten,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,30.599999999999998
Aalten,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,5.033333333333334
Aalten,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,17.066666666666666
Aalten,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,5.433333333333334
Aalten,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.433333333333334
Aalten,hasRelativePopulationGrowth-avg-x1000-2019Until2021,3.2725490196078426
Aalten,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,274.0
Aalten,hasTotalDemographicPressure-avg-percentage-2019Until2021,79.53333333333333
Achtkarspelen,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",13.299999999999999
Achtkarspelen,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",10.833333333333334
Achtkarspelen,"donorRegisterValues-avg-x1000-2019Until2021,total",24.133333333333336
Achtkarspelen,"hasAdmissions-x1000-2019,Men,0-years",19.0
Achtkarspelen,"hasAdmissions-x1000-2019,Men,1-20-years",94.0
Achtkarspelen,"hasAdmissions-x1000-2019,Men,20-45-years",8.0
Achtkarspelen,"hasAdmissions-x1000-2019,Men,45-65-years",651.0
Achtkarspelen,"hasAdmissions-x1000-2019,Men,65-80-years",414.0
Achtkarspelen,"hasAdmissions-x1000-2019,Men,80-years-or-older",470.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,0-years",342.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,1-20-years",39.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,20-45-years",665.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,45-65-years",813.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,65-80-years",457.0
Achtkarspelen,"hasAdmissions-x1000-2019,Women,80-years-or-older",873.0
Achtkarspelen,hasBirthSurplus-avg-2019Until2021,23.564814814814813
Achtkarspelen,hasDeceased-avg-2019Until2021,258.3333333333333
Achtkarspelen,hasDepartureToAnotherMunicipality-avg-2019Until2021,976.0
Achtkarspelen,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,69.0
Achtkarspelen,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,25.0
Achtkarspelen,hasDistanceToGPPractice-avg-km-2019Until2021,1.5333333333333332
Achtkarspelen,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,15.898148148148147
Achtkarspelen,hasDistanceToHospital-avg-km-2019Until2021,18.5
Achtkarspelen,hasExternalCausesOfDeath-avg-2019Until2021,13.666666666666666
Achtkarspelen,hasGraduatesOfDoctorate-avg-2019Until2021,14.629629629629628
Achtkarspelen,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,117.7037037037037
Achtkarspelen,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,397.0
Achtkarspelen,hasGraduatesOfSecondaryEducation-avg-2019Until2021,412.962962962963
Achtkarspelen,hasGreenDemographicPressure-avg-percentage-2019Until2021,43.43333333333334
Achtkarspelen,hasGreyDemographicPressure-avg-percentage-2019Until2021,35.96666666666667
Achtkarspelen,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,1.8666666666666665
Achtkarspelen,hasJobsInCommercialService-avg-percentage-2019Until2021,44.48148148148149
Achtkarspelen,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,23.366666666666664
Achtkarspelen,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,30.222222222222218
Achtkarspelen,hasLiveBornChildren-avg-2019Until2021,283.0
Achtkarspelen,hasNewFormations-avg-2018Until2020,79.33333333333333
